"","code","year","data_level","cpi","ppp2021"
"538","CRI","2022","national",1.10971410015885,363.6524048
"539","CRI","2023","national",1.08435601676077,363.6524048
"540","CRI","2024","national",1.08470119074692,363.6524048
"541","CYP","2004","national",0.485463539776763,0.622883916
"542","CYP","2005","national",0.497892203494657,0.622883916
"543","CYP","2006","national",0.509367028186957,0.622883916
"544","CYP","2007","national",0.521452540933733,0.622883916
"545","CYP","2008","national",0.93255334863969,0.622883916
"546","CYP","2009","national",0.935596024480618,0.622883916
"547","CYP","2010","national",0.958331389696037,0.622883916
"548","CYP","2011","national",0.989855236919272,0.622883916
"549","CYP","2012","national",1.01350336832953,0.622883916
"550","CYP","2013","national",1.00945587465652,0.622883916
"551","CYP","2014","national",0.99577790798726,0.622883916
"552","CYP","2015","national",0.974896443735977,0.622883916
"553","CYP","2016","national",0.960963525470959,0.622883916
"554","CYP","2017","national",0.966073597733322,0.622883916
"555","CYP","2018","national",0.979941516867676,0.622883916
"556","CYP","2019","national",0.982395032984317,0.622883916
"557","CYP","2020","national",0.976123165236856,0.622883916
"558","CYP","2021","national",1,0.622883916
"559","CYP","2022","national",1.08395482202156,0.622883916
"560","CYP","2023","national",1.12234137835884,0.622883916
"561","CZE","1992","national",0.310613678955239,13.57757568
"562","CZE","1993","national",0.375261800497687,13.57757568
"563","CZE","1996","national",0.489480866397914,13.57757568
"564","CZE","2002","national",0.665182753440492,13.57757568
"565","CZE","2004","national",0.684354144317471,13.57757568
"566","CZE","2005","national",0.697063285095759,13.57757568
"567","CZE","2006","national",0.714726793157612,13.57757568
"568","CZE","2007","national",0.735118859810679,13.57757568
"569","CZE","2008","national",0.781862554463553,13.57757568
"570","CZE","2009","national",0.78983268737737,13.57757568
"571","CZE","2010","national",0.801464786472542,13.57757568
"572","CZE","2011","national",0.816830638222102,13.57757568
"573","CZE","2012","national",0.843684954973861,13.57757568
"574","CZE","2013","national",0.855819620527165,13.57757568
"575","CZE","2014","national",0.858763538537474,13.57757568
"576","CZE","2015","national",0.861420249508746,13.57757568
"577","CZE","2016","national",0.867308085529363,13.57757568
"578","CZE","2017","national",0.888561773299541,13.57757568
"579","CZE","2018","national",0.907661377703488,13.57757568
"580","CZE","2019","national",0.933510439245164,13.57757568
"581","CZE","2020","national",0.963021466968194,13.57757568
"582","CZE","2021","national",1,13.57757568
"583","CZE","2022","national",1.15100168423051,13.57757568
"584","CZE","2023","national",1.27371289422025,13.57757568
"585","DEU","1991","national",1.17877368349799,0.740518451
"586","DEU","1992","national",1.23838398660137,0.740518451
"587","DEU","1993","national",1.29379647124637,0.740518451
"588","DEU","1994","national",1.32863913304755,0.740518451
"589","DEU","1995","national",1.35130786512056,0.740518451
"590","DEU","1996","national",1.37089811159113,0.740518451
"591","DEU","1997","national",1.39748489295824,0.740518451
"592","DEU","1998","national",1.41021861721383,0.740518451
"593","DEU","1999","national",1.4184744976479,0.740518451
"594","DEU","2000","national",1.43890430781014,0.740518451
"595","DEU","2001","national",1.46745011382432,0.740518451
"596","DEU","2002","national",1.4882997058324,0.740518451
"597","DEU","2003","national",0.768837372862556,0.740518451
"598","DEU","2004","national",0.781644172415629,0.740518451
"599","DEU","2005","national",0.79373548049765,0.740518451
"600","DEU","2006","national",0.806256057263421,0.740518451
"601","DEU","2007","national",0.824786657590501,0.740518451
"602","DEU","2008","national",0.846465184600271,0.740518451
"603","DEU","2009","national",0.849112385148194,0.740518451
"604","DEU","2010","national",0.858484969734069,0.740518451
"605","DEU","2011","national",0.876300013092891,0.740518451
"606","DEU","2012","national",0.893900422109839,0.740518451
"607","DEU","2013","national",0.907351124688536,0.740518451
"608","DEU","2014","national",0.91557894911961,0.740518451
"609","DEU","2015","national",0.920288918652274,0.740518451
"610","DEU","2016","national",0.924814382557518,0.740518451
"611","DEU","2017","national",0.938774456902086,0.740518451
"612","DEU","2018","national",0.955035579064395,0.740518451
"613","DEU","2019","national",0.968842127959663,0.740518451
"614","DEU","2020","national",0.970245798567144,0.740518451
"615","DJI","2002","national",0.579407286242147,96.93076324
"616","DJI","2012","national",0.880116441869169,96.93076324
"617","DJI","2013","national",0.903932685509918,96.93076324
"618","DJI","2017","national",0.938988197956574,96.93076324
"619","DNK","1987","national",0.52106363966547,7.240200996
"620","DNK","1992","national",0.612368760161182,7.240200996
"621","DNK","1995","national",0.645600604754908,7.240200996
"622","DNK","2000","national",0.723707164348825,7.240200996
"623","DNK","2003","national",0.774323684613799,7.240200996
"624","DNK","2004","national",0.78326217900364,7.240200996
"625","DNK","2005","national",0.797500390544965,7.240200996
"626","DNK","2006","national",0.812846053089375,7.240200996
"627","DNK","2007","national",0.826609729683398,7.240200996
"628","DNK","2008","national",0.854848952889968,7.240200996
"629","DNK","2009","national",0.866002214090835,7.240200996
"630","DNK","2010","national",0.88601488052366,7.240200996
"631","DNK","2011","national",0.910457215773677,7.240200996
"632","DNK","2012","national",0.932289203228108,7.240200996
"633","DNK","2013","national",0.939645644069993,7.240200996
"634","DNK","2014","national",0.944945428819048,7.240200996
"635","DNK","2015","national",0.949216919320474,7.240200996
"636","DNK","2016","national",0.951589932044838,7.240200996
"637","DNK","2017","national",0.962505925772054,7.240200996
"638","DNK","2018","national",0.970336969158811,7.240200996
"639","DNK","2019","national",0.977693410000696,7.240200996
"640","DNK","2020","national",0.981806654588783,7.240200996
"641","DNK","2021","national",1,7.240200996
"642","DNK","2022","national",1.07696564779327,7.240200996
"643","DNK","2023","national",1.11256131184172,7.240200996
"644","DOM","1986","national",0.0229895661612797,23.1358223
"645","DOM","1989","national",0.0528246316528653,23.1358223
"646","DOM","1992","national",0.122453350191139,23.1358223
"647","DOM","1996","national",0.162765576309239,23.1358223
"648","DOM","1997","national",0.175387150093028,23.1358223
"649","DOM","2000","national",0.222269319518336,23.1358223
"650","DOM","2001","national",0.235398323447794,23.1358223
"651","DOM","2002","national",0.248075280834771,23.1358223
"652","DOM","2003","national",0.330288788973881,23.1358223
"653","DOM","2004","national",0.48846577044736,23.1358223
"654","DOM","2005","national",0.509063369426511,23.1358223
"655","DOM","2006","national",0.533139761363018,23.1358223
"656","DOM","2007","national",0.56946071834152,23.1358223
"657","DOM","2008","national",0.652480048578097,23.1358223
"658","DOM","2009","national",0.64224021168102,23.1358223
"659","DOM","2010","national",0.678855981622011,23.1358223
"660","DOM","2011","national",0.725538181134479,23.1358223
"661","DOM","2012","national",0.744441086429459,23.1358223
"662","DOM","2013","national",0.782638317407524,23.1358223
"663","DOM","2014","national",0.804773815218138,23.1358223
"664","DOM","2015","national",0.80794567008734,23.1358223
"665","DOM","2016","national",0.818878446445024,23.1358223
"666","DOM","2017","national",0.844264509669173,23.1358223
"667","DOM","2018","national",0.874357835204397,23.1358223
"668","DOM","2019","national",0.890188984953902,23.1358223
"669","DOM","2020","national",0.92384726351394,23.1358223
"670","DOM","2021","national",1,23.1358223
"671","DOM","2022","national",1.08811093458827,23.1358223
"672","DOM","2023","national",1.14018376942835,23.1358223
"673","DOM","2024","national",1.17783523933816,23.1358223
"674","DZA","1988","national",0.0730152964830468,39.36594772
"675","DZA","1995","national",0.31152939952839,39.36594772
"676","DZA","2011","national",0.638339859350518,39.36594772
"677","ECU","1987","national",0.00259419109040302,0.48530966
"678","ECU","1994","national",1164.37325284229,0.48530966
"679","ECU","1995","national",1493.63502325968,0.48530966
"680","ECU","1998","national",3046.28788221374,0.48530966
"681","ECU","1999","national",4227.25308350122,0.48530966
"682","ECU","2000","national",0.428761495108704,0.48530966
"683","ECU","2003","national",0.624185284163455,0.48530966
"684","ECU","2004","national",0.636478087430629,0.48530966
"685","ECU","2005","national",0.654053486725469,0.48530966
"686","ECU","2006","national",0.675041860564342,0.48530966
"687","ECU","2007","national",0.693266402375126,0.48530966
"688","ECU","2008","national",0.756583863429754,0.48530966
"689","ECU","2009","national",0.786987171813107,0.48530966
"690","ECU","2010","national",0.813672601384513,0.48530966
"691","ECU","2011","national",0.858681906425376,0.48530966
"692","ECU","2012","national",0.899667364462362,0.48530966
"693","ECU","2013","national",0.920371981456774,0.48530966
"694","ECU","2014","national",0.954971061380291,0.48530966
"695","ECU","2015","national",0.987450975435079,0.48530966
"696","ECU","2016","national",0.997866499685402,0.48530966
"697","ECU","2017","national",0.995698227241454,0.48530966
"698","ECU","2018","national",0.999149187857557,0.48530966
"699","ECU","2019","national",0.999568502333533,0.48530966
"700","ECU","2020","national",0.990444958823272,0.48530966
"701","ECU","2021","national",1.00869617137127,0.48530966
"702","ECU","2022","national",1.04545515152159,0.48530966
"703","ECU","2023","national",1.06147406979779,0.48530966
"704","ECU","2024","national",1.07747212737178,0.48530966
"705","EGY","1990","national",0.0659786560712267,5.042516
"706","EGY","1995","national",0.120794774493822,5.042516
"707","EGY","1999","national",0.140401288940266,5.042516
"708","EGY","2004","national",0.17679215022499,5.042516
"709","EGY","2008","national",0.259328957064126,5.042516
"710","EGY","2010","national",0.329005354174388,5.042516
"711","EGY","2012","national",0.386794402660209,5.042516
"712","EGY","2015","national",0.491584944125924,5.042516
"713","EGY","2017","national",0.802839532362298,5.042516
"714","EGY","2019","national",0.924424940562601,5.042516
"715","EGY","2021","national",1.10699657761892,5.042516
"716","ESP","1980","national",31.0800220883885,0.660564244
"717","ESP","1985","national",55.3291728901497,0.660564244
"718","ESP","1990","national",75.6976072070025,0.660564244
"719","ESP","1993","national",88.8215223233436,0.660564244
"720","ESP","1994","national",93.0124872684983,0.660564244
"721","ESP","1995","national",97.3597120286236,0.660564244
"722","ESP","1996","national",100.824592928839,0.660564244
"723","ESP","1997","national",102.811922077877,0.660564244
"724","ESP","1998","national",104.697827913575,0.660564244
"725","ESP","1999","national",107.116712704216,0.660564244
"726","ESP","2000","national",110.794582562444,0.660564244
"727","ESP","2003","national",0.732526891702997,0.660564244
"728","ESP","2004","national",0.754790183393442,0.660564244
"729","ESP","2005","national",0.780217657475951,0.660564244
"730","ESP","2006","national",0.807646816490603,0.660564244
"731","ESP","2007","national",0.830154330336493,0.660564244
"732","ESP","2008","national",0.863985923704062,0.660564244
"733","ESP","2009","national",0.861499273790366,0.660564244
"734","ESP","2010","national",0.877005105715073,0.660564244
"735","ESP","2011","national",0.905035051232121,0.660564244
"736","ESP","2012","national",0.927173421617301,0.660564244
"737","ESP","2013","national",0.940233418837852,0.660564244
"738","ESP","2014","national",0.938812581174593,0.660564244
"739","ESP","2015","national",0.934115085107407,0.660564244
"740","ESP","2016","national",0.93222253067815,0.660564244
"741","ESP","2017","national",0.950457561917509,0.660564244
"742","ESP","2018","national",0.966377500943601,0.660564244
"743","ESP","2019","national",0.973137503296163,0.660564244
"744","ESP","2020","national",0.96999667255677,0.660564244
"745","ESP","2021","national",1,0.660564244
"746","ESP","2022","national",1.08390576664714,0.660564244
"747","ESP","2023","national",1.12219324342345,0.660564244
"748","EST","1993","national",0.173584129683977,0.613318384
"749","EST","1995","national",0.330061027390196,0.613318384
"750","EST","1998","national",0.485983740277251,0.613318384
"751","EST","2000","national",8.17026673819785,0.613318384
"752","EST","2001","national",8.63991693318397,0.613318384
"753","EST","2002","national",8.94852723885418,0.613318384
"754","EST","2003","national",9.06798895980523,0.613318384
"755","EST","2004","national",9.34439128761225,0.613318384
"756","EST","2005","national",9.72561611392871,0.613318384
"757","EST","2006","national",10.1572020792445,0.613318384
"758","EST","2007","national",10.8277114864623,0.613318384
"759","EST","2008","national",11.9497179275302,0.613318384
"760","EST","2009","national",11.9403486750794,0.613318384
"761","EST","2010","national",12.2952208372889,0.613318384
"762","EST","2011","national",0.824956017435351,0.613318384
"763","EST","2012","national",0.857404823348814,0.613318384
"764","EST","2013","national",0.881245546662286,0.613318384
"765","EST","2014","national",0.880309869870362,0.613318384
"766","EST","2015","national",0.875975852380454,0.613318384
"767","EST","2016","national",0.877278317832146,0.613318384
"768","EST","2017","national",0.907256965792071,0.613318384
"769","EST","2018","national",0.938433282443755,0.613318384
"770","EST","2019","national",0.95980384780369,0.613318384
"771","EST","2020","national",0.955537216788705,0.613318384
"772","EST","2021","national",1,0.613318384
"773","EST","2022","national",1.19398257963699,0.613318384
"774","EST","2023","national",1.30334219529428,0.613318384
"775","ETH","1981","national",0.0283910820957828,13.4367609
"776","ETH","1995","national",0.0733318683221071,13.4367609
"777","ETH","1999","national",0.0760502368635398,13.4367609
"778","ETH","2004","national",0.0869547449597426,13.4367609
"779","ETH","2010","national",0.236870807300885,13.4367609
"780","ETH","2015","national",0.428965128900146,13.4367609
"781","ETH","2021","national",1.11926538330698,13.4367609
"782","FIN","1987","national",3.10774563126641,0.867450714
"783","FIN","1991","national",3.85445887442198,0.867450714
"784","FIN","1995","national",4.13043957693577,0.867450714
"785","FIN","2000","national",4.44567470149194,0.867450714
"786","FIN","2003","national",0.785878619358823,0.867450714
"787","FIN","2004","national",0.7873491588681,0.867450714
"788","FIN","2005","national",0.792261228676813,0.867450714
"789","FIN","2006","national",0.804673308425633,0.867450714
"790","FIN","2007","national",0.824875980591609,0.867450714
"791","FIN","2008","national",0.858415029972738,0.867450714
"792","FIN","2009","national",0.858415029972738,0.867450714
"793","FIN","2010","national",0.868579850209206,0.867450714
"794","FIN","2011","national",0.898257565415848,0.867450714
"795","FIN","2012","national",0.92348363659497,0.867450714
"796","FIN","2013","national",0.937135380288634,0.867450714
"797","FIN","2014","national",0.946892788650783,0.867450714
"798","FIN","2015","national",0.944923918416899,0.867450714
"799","FIN","2016","national",0.948294343813741,0.867450714
"800","FIN","2017","national",0.955444594503253,0.867450714
"801","FIN","2018","national",0.965799933467547,0.867450714
"802","FIN","2019","national",0.975690605538098,0.867450714
"803","FIN","2020","national",0.978525524208138,0.867450714
"804","FIN","2021","national",1,0.867450714
"805","FIN","2022","national",1.07123505173495,0.867450714
"806","FIN","2023","national",1.13819413427627,0.867450714
"807","FJI","2002","national",0.582925089328561,0.944870651
"808","FJI","2008","national",0.735896710020511,0.944870651
"809","FJI","2013","national",0.885800665635658,0.944870651
"810","FJI","2019","national",1.02105592666019,0.944870651
"811","FRA","1979","national",1.9898759060137,0.766459584
"812","FRA","1984","national",3.37943920507722,0.766459584
"813","FRA","1990","national",4.1549079180487,0.766459584
"814","FRA","1996","national",4.7301998462702,0.766459584
"815","FRA","1997","national",4.7871485577428,0.766459584
"816","FRA","1998","national",4.81831892784767,0.766459584
"817","FRA","1999","national",4.84420013143674,0.766459584
"818","FRA","2000","national",4.92538692270288,0.766459584
"819","FRA","2001","national",5.00590622275778,0.766459584
"820","FRA","2002","national",5.10219060542972,0.766459584
"821","FRA","2003","national",0.79414272216064,0.766459584
"822","FRA","2004","national",0.811153943567193,0.766459584
"823","FRA","2005","national",0.825315671852383,0.766459584
"824","FRA","2006","national",0.839140696166686,0.766459584
"825","FRA","2007","national",0.851627118545118,0.766459584
"826","FRA","2008","national",0.87558224839643,0.766459584
"827","FRA","2009","national",0.876349403955905,0.766459584
"828","FRA","2010","national",0.88976739661508,0.766459584
"829","FRA","2011","national",0.908555681842173,0.766459584
"830","FRA","2012","national",0.926310638874741,0.766459584
"831","FRA","2013","national",0.934311363331349,0.766459584
"832","FRA","2014","national",0.939055427243736,0.766459584
"833","FRA","2015","national",0.939407676619731,0.766459584
"834","FRA","2016","national",0.941129958161138,0.766459584
"835","FRA","2017","national",0.950845089630801,0.766459584
"836","FRA","2018","national",0.968443438586587,0.766459584
"837","FRA","2019","national",0.979176284961803,0.766459584
"838","FRA","2020","national",0.983842010893867,0.766459584
"839","FRA","2021","national",1,0.766459584
"840","FRA","2022","national",1.05222366837483,0.766459584
"841","FRA","2023","national",1.10355486757521,0.766459584
"842","FSM","2000","national",0.601492002151322,0.949481189
"843","FSM","2005","national",0.644698919696504,0.949481189
"844","FSM","2013","national",0.932630264358634,0.949481189
"845","GAB","2005","national",0.706428466937554,300.2349854
"846","GAB","2017","national",0.909380497354165,300.2349854
"847","GBR","1977","national",0.187698371703394,0.720495343
"848","GBR","1978","national",0.203208148980056,0.720495343
"849","GBR","1979","national",0.23048128394954,0.720495343
"850","GBR","1980","national",0.271889366287977,0.720495343
"851","GBR","1981","national",0.304180674312403,0.720495343
"852","GBR","1982","national",0.330336739768543,0.720495343
"853","GBR","1983","national",0.345562975991214,0.720495343
"854","GBR","1984","national",0.362705358970582,0.720495343
"855","GBR","1985","national",0.384726631680125,0.720495343
"856","GBR","1986","national",0.397913546883439,0.720495343
"857","GBR","1987","national",0.414422655834231,0.720495343
"858","GBR","1988","national",0.431643397234256,0.720495343
"859","GBR","1989","national",0.456507133973618,0.720495343
"860","GBR","1990","national",0.49331738813396,0.720495343
"861","GBR","1991","national",0.530127673095569,0.720495343
"862","GBR","1992","national",0.554468743152494,0.720495343
"863","GBR","1993","national",0.568655251840699,0.720495343
"864","GBR","1994","national",0.58127379128286,0.720495343
"865","GBR","1995","national",0.596953606948371,0.720495343
"866","GBR","1996","national",0.613977466656244,0.720495343
"867","GBR","1997","national",0.627491953323269,0.720495343
"868","GBR","1998","national",0.638915834863078,0.720495343
"869","GBR","1999","national",0.650115729596672,0.720495343
"870","GBR","2000","national",0.65780631289195,0.720495343
"871","GBR","2001","national",0.667886211991931,0.720495343
"872","GBR","2002","national",0.67804077336065,0.720495343
"873","GBR","2003","national",0.687373988170712,0.720495343
"874","GBR","2004","national",0.696931251389522,0.720495343
"875","GBR","2005","national",0.711491071421421,0.720495343
"876","GBR","2006","national",0.728962904741726,0.720495343
"877","GBR","2007","national",0.746360014190759,0.720495343
"878","GBR","2008","national",0.772642426439955,0.720495343
"879","GBR","2009","national",0.787799606224295,0.720495343
"880","GBR","2010","national",0.807436706940554,0.720495343
"881","GBR","2011","national",0.838572351465361,0.720495343
"882","GBR","2012","national",0.86015079437389,0.720495343
"883","GBR","2013","national",0.87986261896142,0.720495343
"884","GBR","2014","national",0.892630482941058,0.720495343
"885","GBR","2015","national",0.895915745970625,0.720495343
"886","GBR","2016","national",0.904950311705732,0.720495343
"887","GBR","2017","national",0.928096723860305,0.720495343
"888","GBR","2018","national",0.94937651769388,0.720495343
"889","GBR","2019","national",0.965877679918049,0.720495343
"890","GBR","2020","national",0.975434881534327,0.720495343
"891","GBR","2021","national",1,0.720495343
"892","GEO","1996","national",0.24937951284216,1.073477149
"893","GEO","1997","national",0.267054591476169,1.073477149
"894","GEO","1998","national",0.276579890439965,1.073477149
"895","GEO","1999","national",0.329662986627042,1.073477149
"896","GEO","2000","national",0.343060367200788,1.073477149
"897","GEO","2001","national",0.358999092366316,1.073477149
"898","GEO","2002","national",0.379059396852103,1.073477149
"899","GEO","2003","national",0.397119360318882,1.073477149
"900","GEO","2004","national",0.419608583097723,1.073477149
"901","GEO","2005","national",0.454275463900285,1.073477149
"902","GEO","2006","national",0.495891473920418,1.073477149
"903","GEO","2007","national",0.541736139464687,1.073477149
"904","GEO","2008","national",0.595906989195483,1.073477149
"905","GEO","2009","national",0.606201364294002,1.073477149
"906","GEO","2010","national",0.649303363158791,1.073477149
"907","GEO","2011","national",0.704772898876569,1.073477149
"908","GEO","2012","national",0.698122285136475,1.073477149
"909","GEO","2013","national",0.694547480556121,1.073477149
"910","GEO","2014","national",0.715861812598265,1.073477149
"911","GEO","2015","national",0.744521923945628,1.073477149
"912","GEO","2016","national",0.760416907131964,1.073477149
"913","GEO","2017","national",0.806310466598615,1.073477149
"914","GEO","2018","national",0.827397469147539,1.073477149
"915","GEO","2019","national",0.867550277764045,1.073477149
"916","GEO","2020","national",0.912684272375707,1.073477149
"917","GEO","2021","national",1,1.073477149
"918","GEO","2022","national",1.1189816510571,1.073477149
"919","GEO","2023","national",1.14681918532124,1.073477149
"920","GEO","2024","national",1.15954567390835,1.073477149
"921","GHA","1987","national",26.6953161917627,2.454195261
"922","GHA","1988","national",34.1368140652776,2.454195261
"923","GHA","1991","national",0.0066013028845191,2.454195261
"924","GHA","1998","national",0.0366226546466351,2.454195261
"925","GHA","2005","national",0.15754821896553,2.454195261
"926","GHA","2012","national",0.519909083843231,2.454195261
"927","GHA","2016","national",0.696678221225739,2.454195261
"928","GIN","1991","national",0.041164981201779,3471.783636
"929","GIN","1994","national",0.0538080390272368,3471.783636
"930","GIN","2002","national",0.0776508412781158,3471.783636
"931","GIN","2007","national",0.206088347528431,3471.783636
"932","GIN","2012","national",0.427004757490122,3471.783636
"933","GIN","2018","national",0.768258307429785,3471.783636
"934","GMB","1998","national",0.247824225454941,15.42415047
"935","GMB","2003","national",0.358780408611836,15.42415047
"936","GMB","2010","national",0.51095852057816,15.42415047
"937","GMB","2015","national",0.680072844904582,15.42415047
"938","GMB","2020","national",0.936847383750277,15.42415047
"939","GNB","1991","national",0.0619340933715337,217.9846802
"940","GNB","1993","national",0.155558131569176,217.9846802
"941","GNB","2002","national",0.717975294313011,217.9846802
"942","GNB","2010","national",0.857930354293582,217.9846802
"943","GNB","2018","national",0.965686614284863,217.9846802
"944","GNB","2021","national",1.03036020827239,217.9846802
"945","GNQ","2022","national",1.07063288296442,287.6906738
"946","GRC","1995","national",190.617790462008,0.600590289
"947","GRC","2000","national",241.416730270402,0.600590289
"948","GRC","2002","national",258.619556256422,0.600590289
"949","GRC","2003","national",0.785768220327182,0.600590289
"950","GRC","2004","national",0.80854645544462,0.600590289
"951","GRC","2005","national",0.837210023115201,0.600590289
"952","GRC","2006","national",0.863966788855712,0.600590289
"953","GRC","2007","national",0.888978684844196,0.600590289
"954","GRC","2008","national",0.925896151988359,0.600590289
"955","GRC","2009","national",0.937100166768433,0.600590289
"956","GRC","2010","national",0.981265577456286,0.600590289
"957","GRC","2011","national",1.01394031672527,0.600590289
"958","GRC","2012","national",1.02916486118153,0.600590289
"959","GRC","2013","national",1.01968348136066,0.600590289
"960","GRC","2014","national",1.00630255309324,0.600590289
"961","GRC","2015","national",0.988834315906546,0.600590289
"962","GRC","2016","national",0.980669954521239,0.600590289
"963","GRC","2017","national",0.991665770786686,0.600590289
"964","GRC","2018","national",0.997869802036977,0.600590289
"965","GRC","2019","national",1.00039453655954,0.600590289
"966","GRC","2020","national",0.987909737821098,0.600590289
"967","GRC","2021","national",1,0.600590289
"968","GRC","2022","national",1.09645265965554,0.600590289
"969","GRC","2023","national",1.13444256251421,0.600590289
"970","GRD","2018","national",0.984890594932418,1.850866556
"971","GTM","1986","national",0.064363463546914,3.44300127
"972","GTM","1989","national",0.0840706454485865,3.44300127
"973","GTM","1998","national",0.303504925786804,3.44300127
"974","GTM","2000","national",0.338308596562635,3.44300127
"975","GTM","2006","national",0.520574607164471,3.44300127
"976","GTM","2014","national",0.776722004398814,3.44300127
"977","GTM","2023","national",1.133379391559,3.44300127
"978","GUY","1992","national",0.263581791258292,99.45970917
"979","GUY","1998","national",0.401131389958625,99.45970917
"980","HND","1986","national",0.0382448014236839,11.78213501
"981","HND","1989","national",0.0449907739710813,11.78213501
"982","HND","1990","national",0.0529505291419551,11.78213501
"983","HND","1991","national",0.0735798333473353,11.78213501
"984","HND","1992","national",0.0805949857860525,11.78213501
"985","HND","1993","national",0.0875903214099709,11.78213501
"986","HND","1994","national",0.114461922276921,11.78213501
"987","HND","1995","national",0.138915871738438,11.78213501
"988","HND","1996","national",0.168474970673735,11.78213501
"989","HND","1997","national",0.207310826268509,11.78213501
"990","HND","1998","national",0.235529685369748,11.78213501
"991","HND","1999","national",0.262072176603587,11.78213501
"992","HND","2001","national",0.322862513882941,11.78213501
"993","HND","2002","national",0.345611175329038,11.78213501
"994","HND","2003","national",0.37355063978571,11.78213501
"995","HND","2004","national",0.403166472109783,11.78213501
"996","HND","2005","national",0.439208381258891,11.78213501
"997","HND","2006","national",0.466030267137296,11.78213501
"998","HND","2007","national",0.494249126238535,11.78213501
"999","HND","2008","national",0.549848660507314,11.78213501
"1000","HND","2009","national",0.583655412499887,11.78213501
"1001","HND","2010","national",0.609080325155459,11.78213501
"1002","HND","2011","national",0.656018625442671,11.78213501
"1003","HND","2012","national",0.689825377435241,11.78213501
"1004","HND","2013","national",0.723073340138683,11.78213501
"1005","HND","2014","national",0.768055877913923,11.78213501
"1006","HND","2015","national",0.79487776379233,11.78213501
"1007","HND","2016","national",0.813597204978302,11.78213501
"1008","HND","2017","national",0.846565773037175,11.78213501
"1009","HND","2018","national",0.88037252502975,11.78213501
"1010","HND","2019","national",0.925634457449554,11.78213501
"1011","HND","2023","national",1.15417927670514,11.78213501
"1012","HND","2024","national",1.21117578419675,11.78213501
"1013","HRV","1988","national",1.05545428984484e-05,3.636068441
"1014","HRV","1998","national",0.617686313496572,3.636068441
"1015","HRV","1999","national",0.642512037429971,3.636068441
"1016","HRV","2000","national",0.67214028771869,3.636068441
"1017","HRV","2001","national",0.697524982917692,3.636068441
"1018","HRV","2004","national",0.736554015198012,3.636068441
"1019","HRV","2008","national",0.857131571040689,3.636068441
"1020","HRV","2009","national",0.877518668111623,3.636068441
"1021","HRV","2010","national",0.88656197634491,3.636068441
"1022","HRV","2011","national",0.906711118319959,3.636068441
"1023","HRV","2012","national",0.937648730389842,3.636068441
"1024","HRV","2013","national",0.958432532019435,3.636068441
"1025","HRV","2014","national",0.95637000651096,3.636068441
"1026","HRV","2015","national",0.951927659486393,3.636068441
"1027","HRV","2016","national",0.94121846266398,3.636068441
"1028","HRV","2017","national",0.951848318574661,3.636068441
"1029","HRV","2018","national",0.966127247671212,3.636068441
"1030","HRV","2019","national",0.973584008227105,3.636068441
"1031","HRV","2020","national",0.975091282632078,3.636068441
"1032","HRV","2021","national",1,3.636068441
"1033","HRV","2022","national",0.14703110140179,3.636068441
"1034","HRV","2023","national",0.15870725609611,3.636068441
"1035","HTI","2001","national",0.118920554947844,53.03123474
"1036","HTI","2012","national",0.373277873391003,53.03123474
"1037","HUN","1987","national",0.0401426617692307,165.821228
"1038","HUN","1989","national",0.0544210670749455,165.821228
"1039","HUN","1991","national",0.0941836816839098,165.821228
"1040","HUN","1993","national",0.142626138004762,165.821228
"1041","HUN","1994","national",0.169536953450489,165.821228
"1042","HUN","1998","national",0.362711471614675,165.821228
"1043","HUN","1999","national",0.398974415509297,165.821228
"1044","HUN","2000","national",0.438088319471997,165.821228
"1045","HUN","2001","national",0.478028007414067,165.821228
"1046","HUN","2002","national",0.503198321209092,165.821228
"1047","HUN","2003","national",0.526652445745828,165.821228
"1048","HUN","2004","national",0.562171753827845,165.821228
"1049","HUN","2005","national",0.582193557597155,165.821228
"1050","HUN","2006","national",0.605075676796946,165.821228
"1051","HUN","2007","national",0.653232116012038,165.821228
"1052","HUN","2008","national",0.692703775962863,165.821228
"1053","HUN","2009","national",0.72187841586226,165.821228
"1054","HUN","2010","national",0.756929667078457,165.821228
"1055","HUN","2011","national",0.7866764278131,165.821228
"1056","HUN","2012","national",0.831140501835499,165.821228
"1057","HUN","2013","national",0.845545796462426,165.821228
"1058","HUN","2014","national",0.843621652512735,165.821228
"1059","HUN","2015","national",0.843101621411352,165.821228
"1060","HUN","2016","national",0.846429878209351,165.821228
"1061","HUN","2017","national",0.866306154119085,165.821228
"1062","IDN","1984","national",0.0508900112325222,5353.55957
"1063","IDN","1987","national",0.0616304024488895,5353.55957
"1064","IDN","1990","national",0.0764015723527685,5353.55957
"1065","IDN","1993","national",0.0985811890170076,5353.55957
"1066","IDN","1996","national",0.126405564698191,5353.55957
"1067","IDN","1998","national",0.212761341196545,5353.55957
"1068","IDN","1999","national",0.256330235473417,5353.55957
"1069","IDN","2000","national",0.25946667855691,5353.55957
"1070","IDN","2001","national",0.283127134884628,5353.55957
"1071","IDN","2002","national",0.326939793438889,5353.55957
"1072","IDN","2003","national",0.352813150768141,5353.55957
"1073","IDN","2004","national",0.361414567784511,5353.55957
"1074","IDN","2005","national",0.389657228401018,5353.55957
"1075","IDN","2006","national",0.458775024309283,5353.55957
"1076","IDN","2007","national",0.489772580620149,5353.55957
"1077","IDN","2008","national",0.543349619887268,5353.55957
